global_human_like_perplexity,num_edits,sequence_length,original_length
1.0894367694854736,4,196,937
1.1735988855361938,10,744,3174
1.0576910972595215,5,338,1639
1.1261334419250488,5,329,1605
1.0576910972595215,5,338,1639
1.079433560371399,1,294,1165
1.0002350807189941,3,82,397
1.6666483879089355,12,212,996
1.3094868659973145,4,108,541
1.026693344116211,6,633,789
1.0007210969924927,2,18,101
1.0877515077590942,2,193,806
1.2632333040237427,7,296,1236
1.1756165027618408,1,138,645
1.6462085247039795,3,95,573
1.186173439025879,5,412,2300
1.038343071937561,2,209,1000
1.3733667135238647,11,238,1133
1.1777758598327637,1,90,389
1.4965468645095825,2,65,239
1.0943028926849365,11,896,3730
1.1662616729736328,9,339,1736
1.3605737686157227,2,22,141
1.1247261762619019,2,176,832
1.1531357765197754,3,331,981
1.2292084693908691,3,92,417
1.3541454076766968,3,148,608
1.3734877109527588,3,152,644
1.2279274463653564,4,129,579
1.0763245820999146,6,806,3756
1.185901403427124,4,450,864
1.1155552864074707,4,557,2383
1.3517237901687622,2,176,742
1.4525624513626099,19,445,2113
1.3082025051116943,6,146,753
1.0749731063842773,5,461,2326
1.0759601593017578,3,248,1158
1.5075016021728516,10,307,1287
1.1401052474975586,4,177,838
1.0619717836380005,4,158,756
1.1340755224227905,2,176,1003
1.000220775604248,3,159,847
1.315400242805481,3,95,391
1.2210294008255005,4,191,784
1.032912015914917,4,825,4040
1.000647783279419,2,19,63
1.1273951530456543,8,253,905
1.2832211256027222,5,149,546
1.1941912174224854,2,96,526
1.1314946413040161,3,118,514
1.3184175491333008,4,171,743
1.238245964050293,9,305,1337
1.1024055480957031,5,346,1818
1.2266572713851929,6,170,763
1.188145637512207,3,225,932
1.341709017753601,3,212,719
1.4540282487869263,4,51,277
1.144503116607666,4,204,843
1.1817976236343384,11,538,2792
1.0659794807434082,9,1103,5636
1.2726726531982422,3,64,298
1.2145942449569702,3,121,540
1.0440088510513306,6,594,2630
1.0743165016174316,2,200,803
1.172323226928711,8,563,1864
1.101691722869873,6,291,1249
1.0436604022979736,16,2011,9097
1.3350292444229126,3,59,249
1.0372200012207031,49,10936,51131
1.141449213027954,3,173,923
1.1210782527923584,14,716,3404
1.2079607248306274,2,133,500
1.5467729568481445,4,188,923
1.3769409656524658,1,56,204
1.0892161130905151,17,2428,12319
1.0333423614501953,3,715,2812
1.1577411890029907,2,140,573
1.04644775390625,1,248,1060
1.0001884698867798,8,404,1079
1.1884058713912964,3,74,372
1.0610641241073608,4,447,1751
1.143867015838623,1,165,984
1.3178669214248657,12,353,1490
1.086706519126892,3,234,984
1.1158846616744995,1,35,184
1.205000400543213,10,571,2491
2.323493719100952,3,9,18
1.000234603881836,2,84,380
1.000170350074768,6,1006,5457
1.0362660884857178,7,725,4241
1.032073974609375,13,2214,8467
1.1864941120147705,3,76,287
1.0653420686721802,14,978,4437
1.5816632509231567,4,88,326
1.1938655376434326,5,156,872
2.4524917602539062,2,20,114
1.2874871492385864,13,316,1744
1.044832706451416,3,191,718
1.07135009765625,9,1331,5489
1.0731251239776611,6,981,3920
1.0645500421524048,3,322,1196
1.5996371507644653,2,9,36
1.102732539176941,3,153,583
1.442794680595398,2,50,275
1.1838428974151611,19,1136,5109
1.0235531330108643,8,1670,7396
1.0933756828308105,1,64,345
1.0924526453018188,4,487,2584
1.0723607540130615,2,204,734
1.3898189067840576,6,99,505
1.1557376384735107,2,215,763
1.211774468421936,4,147,522
1.116997241973877,9,916,4816
1.476757526397705,17,253,911
1.025761604309082,3,571,1634
1.091411828994751,4,428,1340
1.3004029989242554,3,64,295
1.062256932258606,3,181,931
1.5163145065307617,5,117,529
1.1205192804336548,3,276,1108
1.0450941324234009,11,563,981
2.4306259155273438,2,13,64
1.3879921436309814,4,92,363
1.104181170463562,2,152,734
1.098975658416748,2,152,729
1.1275620460510254,7,553,2525
1.1710439920425415,4,124,560
1.0868510007858276,1,773,3134
1.1231904029846191,1,205,847
1.0450079441070557,3,339,1481
2.0184619426727295,1,5,18
1.121291995048523,2,62,217
1.2937767505645752,4,62,215
1.243488073348999,16,883,3913
1.1632757186889648,5,352,1519
1.2293503284454346,4,270,977
1.3598095178604126,1,18,85
1.072327971458435,2,110,474
1.714751124382019,1,44,171
1.0962597131729126,14,1516,7170
1.346950650215149,6,174,743
1.4102516174316406,7,198,545
1.3059988021850586,8,184,596
1.1613847017288208,6,119,251
1.1823350191116333,3,118,668
1.3138645887374878,3,87,292
1.2149927616119385,3,124,455
1.1405519247055054,4,237,1109
1.012477159500122,2,257,956
1.1243934631347656,12,654,2752
1.1288096904754639,4,225,1087
1.0467369556427002,1,351,1440
1.0196917057037354,2,742,3607
1.0311086177825928,2,743,3624
1.1409335136413574,18,1559,5511
1.1610677242279053,2,224,894
1.092673420906067,3,315,1226
1.6871161460876465,2,64,240
1.8625574111938477,2,52,170
1.220699667930603,2,71,304
1.026678442955017,5,1155,5385
1.0965293645858765,10,1022,3828
1.2148430347442627,3,199,947
1.1525697708129883,4,217,890
1.0924023389816284,2,248,1310
1.1092551946640015,4,137,714
1.2627458572387695,6,224,1086
1.2433338165283203,2,94,529
1.2452795505523682,16,536,2250
1.184693694114685,3,114,518
1.1062381267547607,2,59,306
1.0826228857040405,4,277,1271
1.1632933616638184,11,651,3010
1.0372239351272583,6,693,3191
1.0400811433792114,3,549,2518
1.0867363214492798,6,445,2151
1.2131025791168213,5,191,815
1.1099390983581543,2,140,694
1.1168084144592285,2,146,702
1.1526505947113037,3,70,444
1.0513148307800293,3,329,1442
1.0818771123886108,8,670,3052
1.7207419872283936,3,36,178
1.2768807411193848,4,62,348
1.4377707242965698,3,93,447
1.5792675018310547,3,81,339
1.0956037044525146,6,827,3003
1.565901756286621,15,225,1045
1.4188072681427002,3,64,334
1.0829167366027832,1,196,1055
1.1121366024017334,5,430,1973
1.061016321182251,3,312,1447
1.0758042335510254,6,382,930
1.0901942253112793,2,162,724
1.1329264640808105,2,114,531
1.124459147453308,5,427,1711
1.145964503288269,14,968,3832
1.2556848526000977,3,70,370
1.248475432395935,2,56,357
1.154028058052063,13,1305,5640
1.0901590585708618,2,147,634
1.213079810142517,2,43,168
1.4000810384750366,14,308,1671
1.1360276937484741,1,78,324
1.0645668506622314,2,138,495
1.3780345916748047,5,134,634
1.1217010021209717,7,311,1107
1.1091150045394897,5,342,1492
1.1237075328826904,7,218,1063
1.2852345705032349,14,554,2786
1.1560720205307007,17,1276,5722
1.058336615562439,3,408,1762
1.1101948022842407,2,294,1086
1.2814197540283203,2,41,199
1.2341073751449585,5,195,1034
1.2762408256530762,3,106,592
1.1123698949813843,6,288,1135
1.133238673210144,5,385,1453
1.140459418296814,5,353,544
1.4672762155532837,4,60,264
1.1309915781021118,2,64,288
1.1269962787628174,1,244,1315
1.1430357694625854,11,747,3935
1.0593090057373047,7,867,4387
1.256848692893982,1,80,459
1.8440947532653809,6,131,515
1.1482032537460327,4,258,969
1.152042269706726,3,151,676
1.0806671380996704,3,253,1489
1.3557626008987427,4,45,195
1.0568912029266357,3,681,3139
1.0453059673309326,3,145,649
1.194915771484375,3,131,546
1.2644089460372925,2,39,144
1.2174729108810425,2,28,92
1.1292608976364136,8,284,1159
1.1633254289627075,4,199,945
1.0924698114395142,2,219,1151
1.104702353477478,8,749,3264
1.0075393915176392,1,134,647
1.5082095861434937,1,4,11
1.173050880432129,5,209,903
1.3795890808105469,3,115,320
1.0799713134765625,4,384,2078
1.2082935571670532,1,138,744
1.1303961277008057,4,209,1100
1.1167562007904053,7,477,2173
1.3381367921829224,9,221,737
1.0626909732818604,10,1141,5410
1.04253351688385,2,203,935
1.1373672485351562,3,110,551
1.003708839416504,17,3032,33
1.1553499698638916,4,195,1200
1.2434970140457153,10,432,2579
1.062585711479187,4,547,2698
1.0002247095108032,3,132,638
1.1942291259765625,3,192,923
1.047534465789795,2,162,556
1.0013093948364258,2,13,53
1.1510062217712402,9,221,478
1.121469497680664,12,605,1378
2.0808098316192627,2,18,70
1.1085106134414673,3,120,553
1.1684550046920776,2,121,406
1.018369197845459,3,593,2513
1.1158145666122437,4,346,1442
1.2433547973632812,37,1910,8400
1.3769699335098267,22,635,3347
1.2006945610046387,1,56,342
1.1163347959518433,2,129,637
1.1222695112228394,3,143,767
1.1984368562698364,2,79,455
1.1243044137954712,3,224,984
1.5081946849822998,2,60,254
1.2200182676315308,11,836,3533
1.4223918914794922,6,161,624
1.337132453918457,6,134,534
1.055464267730713,1,149,715
1.0508173704147339,2,224,1100
1.2762699127197266,10,209,1003
1.1262538433074951,4,200,991
1.3154548406600952,10,278,1428
1.0326873064041138,7,1255,5663
1.0644158124923706,4,256,1179
1.0519554615020752,3,190,869
1.0298229455947876,3,249,1156
1.0198705196380615,5,839,3860
1.0471177101135254,5,967,4359
1.0149965286254883,1,175,698
1.126297950744629,2,175,699
2.544463634490967,1,11,32
1.335721492767334,2,39,195
1.199446439743042,8,331,1627
1.1747548580169678,11,536,2509
1.2363990545272827,5,124,510
1.1988831758499146,5,166,511
1.114124059677124,4,295,1360
1.115299940109253,2,118,431
1.226391077041626,16,573,2752
1.363952398300171,3,91,441
1.2041255235671997,5,85,36
1.1461765766143799,3,134,709
1.0534319877624512,1,142,812
1.2717647552490234,3,185,848
1.0311470031738281,2,493,1950
1.2847802639007568,11,437,1924
1.036278486251831,3,1599,7092
1.238378882408142,1,56,278
1.2356948852539062,3,102,414
1.3455458879470825,2,145,622
1.0374391078948975,8,1242,6308
1.0367178916931152,2,753,2801
1.118531346321106,1,119,525
1.323801040649414,4,123,514
1.1587845087051392,3,224,1054
3.330329418182373,2,11,43
1.0509974956512451,5,477,2318
1.0627299547195435,6,502,1170
1.2089790105819702,8,420,1255
1.036085844039917,3,263,966
1.1896934509277344,2,64,310
1.1019096374511719,8,828,3293
1.3156450986862183,15,503,2358
1.195099115371704,3,179,924
1.1888254880905151,5,229,1111
1.1466004848480225,1,58,298
1.100645661354065,3,123,596
1.0256061553955078,2,617,2810
1.0637725591659546,2,366,1640
1.2439614534378052,3,112,473
1.6208992004394531,2,35,169
1.1318434476852417,1,98,485
1.1805964708328247,5,211,979
1.1262311935424805,2,117,423
1.018869400024414,1,45,234
1.1070356369018555,5,185,813
1.5397183895111084,2,64,279
1.0003089904785156,3,32,140
1.3718092441558838,2,32,93
1.0617494583129883,4,286,1699
1.0001704692840576,3,765,1668
1.5500515699386597,3,63,356
1.0001870393753052,1,1956,7720
1.317306637763977,5,271,1253
1.5580707788467407,4,72,314
1.4160258769989014,10,284,1483
1.5163755416870117,4,70,297
1.0984777212142944,6,397,1605
1.0958762168884277,4,210,997
1.056634545326233,3,865,4135
1.1683905124664307,2,96,384
1.1430941820144653,2,120,470
1.70151686668396,20,357,1768
1.1484681367874146,3,156,785
1.654915690422058,7,109,549
1.0873438119888306,3,69,366
1.0508095026016235,1,341,1369
1.4550036191940308,1,17,98
1.0871096849441528,8,976,4415
1.594946026802063,16,258,1225
1.19674551486969,6,241,1176
1.1758134365081787,4,283,1112
1.1271107196807861,9,885,4399
1.0553148984909058,2,596,2823
1.103747844696045,2,201,1048
1.2224111557006836,9,364,1533
1.2900556325912476,1,96,457
1.3092689514160156,6,245,1291
1.0966308116912842,2,87,444
1.3973149061203003,3,68,323
1.2172516584396362,2,85,501
1.000240683555603,4,64,319
1.000230073928833,2,105,482
1.0370265245437622,3,220,1176
1.2121638059616089,1,248,876
1.0002264976501465,4,121,386
1.2874325513839722,4,129,394
1.1548309326171875,2,120,521
1.198946475982666,2,271,840
1.1069855690002441,7,523,2916
1.1007524728775024,7,647,3091
1.1031076908111572,3,237,1039
1.201101541519165,23,1237,5164
1.1185282468795776,3,288,972
1.2763614654541016,2,92,417
1.0902677774429321,4,191,967
1.2541136741638184,16,702,3117
1.4825305938720703,13,353,1902
1.006220817565918,27,2862,15152
1.2265653610229492,3,194,1080
1.7448523044586182,14,159,569
1.3175468444824219,12,318,1493
1.2739616632461548,9,210,869
1.1715548038482666,3,93,375
1.202497124671936,3,177,626
1.275058388710022,14,483,1987
1.2321970462799072,33,1100,2462
1.3172317743301392,7,94,493
1.000203013420105,4,278,1350
1.3481006622314453,6,186,887
1.0001857280731201,1,435,2117
1.3391581773757935,3,64,240
1.1227788925170898,3,141,520
1.2523996829986572,4,263,1271
1.0709190368652344,5,313,1492
1.1660391092300415,3,281,1168
1.2446060180664062,7,291,1441
1.1429882049560547,3,147,784
1.1531423330307007,2,146,778
1.11896812915802,5,260,1385
1.1925238370895386,2,248,1240
1.0575567483901978,1,299,1493
1.273671269416809,1,25,146
1.1265567541122437,3,213,871
1.0180528163909912,4,1036,4210
1.0556730031967163,7,843,3452
1.0220333337783813,3,1096,5529
1.1237921714782715,4,463,2203
1.0232635736465454,2,447,2149
1.153436541557312,8,552,3062
1.152156114578247,7,410,1727
1.0892480611801147,1,224,914
1.0895767211914062,3,301,1412
1.0002329349517822,1,91,458
1.226015567779541,1,66,337
1.1964589357376099,7,377,1712
1.053066372871399,3,541,2160
1.0986510515213013,4,143,626
1.0816266536712646,8,761,3861
1.138224720954895,3,229,948
1.0524327754974365,3,141,606
1.0888184309005737,3,228,1194
1.0720356702804565,5,197,927
1.5929176807403564,1,24,119
1.0260599851608276,8,1710,7290
1.1993653774261475,2,59,173
1.3911713361740112,2,86,280
1.175734281539917,1,91,332
1.193337082862854,1,104,337
1.4603233337402344,1,34,148
1.06446373462677,1,115,403
1.0689666271209717,9,991,4941
1.0338611602783203,3,801,3712
1.414217233657837,6,141,545
1.0788289308547974,6,553,2686
1.1870148181915283,2,113,554
1.0111663341522217,4,1112,3133
1.5132431983947754,1,16,68
1.0364567041397095,3,481,2152
1.0687545537948608,8,1079,3285
1.1242084503173828,5,485,2518
1.0907981395721436,8,874,4431
1.113640546798706,2,196,863
1.133853554725647,4,388,1829
1.0126869678497314,2,667,2942
1.0670979022979736,1,93,449
1.141335129737854,3,95,454
1.000234603881836,2,84,407
1.2760965824127197,7,215,961
1.233573079109192,2,77,395
1.4836870431900024,12,288,1668
1.4338434934616089,2,56,278
1.1090823411941528,3,269,1205
1.208029866218567,3,145,532
1.1699720621109009,6,284,1342
1.0331993103027344,1,281,1242
1.049644947052002,2,571,2778
1.1582865715026855,6,369,1807
1.3550097942352295,2,63,240
1.1237733364105225,2,177,1060
1.2054744958877563,19,1235,6301
1.1291029453277588,12,454,1943
1.0529545545578003,4,248,1109
1.0502690076828003,2,129,763
1.1245428323745728,2,108,434
1.1627790927886963,3,179,610
1.2339097261428833,9,403,1646
1.2295747995376587,7,196,1112
1.4538466930389404,8,251,1394
1.0793155431747437,4,212,820
1.0007940530776978,1,17,95
1.0744473934173584,3,339,1570
1.196081280708313,1,47,243
1.251891851425171,10,354,1862
1.0161315202713013,6,707,47
1.1306668519973755,10,485,2701
1.1172327995300293,2,158,785
1.350048542022705,4,108,497
1.1080385446548462,2,84,298
1.1445695161819458,18,1272,4428
1.3058522939682007,2,136,153
1.2792036533355713,3,91,455
1.0605981349945068,1,120,567
1.1982377767562866,4,345,1235
1.1770150661468506,16,818,3410
1.1858147382736206,3,96,502
1.1769500970840454,2,91,426
1.1878689527511597,5,343,1311
1.0508567094802856,2,235,965
1.0656416416168213,4,170,634
1.2000905275344849,3,122,496
1.1235928535461426,2,61,294
1.1096649169921875,4,395,1241
1.191519856452942,2,95,477
1.094478964805603,3,371,1517
1.5473532676696777,9,85,422
1.0956881046295166,9,837,4082
1.47880220413208,1,42,161
1.3265239000320435,5,314,1082
1.13361394405365,3,236,1280
1.349865198135376,5,192,595
1.0820951461791992,3,74,395
1.1595556735992432,9,429,2059
1.3088033199310303,7,148,597
1.0528379678726196,4,1147,4975
2.4104974269866943,13,168,723
1.4498062133789062,5,88,371
1.1067123413085938,3,180,950
1.04195237159729,2,167,676
1.7774795293807983,15,170,551
1.2470935583114624,1,118,741
1.2095487117767334,3,113,494
1.0007940530776978,1,17,83
1.0439623594284058,3,150,748
2.2347261905670166,2,6,29
1.457410216331482,3,81,325
1.1712571382522583,19,1146,5157
1.2714276313781738,1,114,585
1.1402149200439453,43,1905,10387
1.0001696348190308,2,858,3209
1.0218743085861206,2,862,3220
1.3375104665756226,7,249,1108
1.0467408895492554,1,140,733
1.1054044961929321,2,194,1043
1.1397874355316162,2,186,840
1.1054044961929321,2,194,1043
1.1397874355316162,2,186,840
1.2606903314590454,7,290,1392
1.438789963722229,9,164,834
1.238145112991333,8,238,1223
1.0180610418319702,2,897,3522
1.0270503759384155,2,415,1502
1.0508047342300415,2,412,1498
1.1689848899841309,2,46,292
1.6457397937774658,13,193,846
1.1327338218688965,3,93,311
1.2249771356582642,6,329,1541
1.3503583669662476,2,74,344
1.1622706651687622,4,146,593
1.1998722553253174,1,58,252
1.229173183441162,3,266,611
1.1025580167770386,2,266,611
1.1667060852050781,2,132,406
1.1833646297454834,2,137,418
1.1815165281295776,8,449,1831
1.5035053491592407,4,40,170
1.1519184112548828,1,170,616
1.0774787664413452,1,168,739
1.6717323064804077,2,45,188
1.242315649986267,4,87,419
1.1406306028366089,9,590,2777
1.7345277070999146,3,46,276
1.079156756401062,6,318,1766
1.1155723333358765,3,152,666
1.0416706800460815,3,725,2476
1.0948610305786133,4,310,1598
1.1880602836608887,4,85,333
1.0682737827301025,2,260,1049
1.0543757677078247,14,2021,7437
1.1077724695205688,2,140,586
1.0555263757705688,4,420,1854
1.0465866327285767,2,203,845
1.0720659494400024,2,198,841
1.006966471672058,1,4620,22408
1.0844815969467163,2,85,299
1.2228502035140991,4,132,320
1.2353098392486572,2,67,245
1.036872148513794,3,1291,6338
1.2295359373092651,4,117,498
1.1415135860443115,6,488,2284
1.0266907215118408,9,914,4711
1.0755136013031006,2,119,710
1.0002270936965942,2,119,711
1.0335525274276733,3,481,1663
2.0502753257751465,13,370,1257
1.0606685876846313,3,417,1466
1.133144736289978,5,348,1854
1.2562105655670166,8,335,1583
1.1633244752883911,2,96,395
1.000205397605896,3,261,1290
1.0537036657333374,5,816,4103
1.2343591451644897,8,258,932
1.0256637334823608,2,1396,5813
1.3010715246200562,1,45,202
1.3781789541244507,2,126,446
1.0771046876907349,9,750,2748
1.3857580423355103,2,11,50
1.0931799411773682,4,228,1077
1.2446318864822388,3,109,475
1.1084482669830322,3,181,856
1.2651150226593018,6,177,875
1.1284812688827515,5,292,1315
1.118109941482544,3,217,937
1.2267253398895264,2,108,485
1.3595761060714722,3,41,212
1.0002031326293945,2,276,1254
1.0965073108673096,3,369,1789
1.1818122863769531,1,86,416
1.2031323909759521,2,142,543
1.3160213232040405,4,114,549
1.1392567157745361,5,148,687
1.0002304315567017,3,104,689
1.0980942249298096,3,72,333
1.0627312660217285,20,2743,13346
1.0614893436431885,4,526,2529
1.1587377786636353,8,275,1459
1.2387975454330444,2,90,287
1.0745699405670166,2,87,271
1.0678679943084717,3,305,1605
1.1408547163009644,4,210,1038
1.218764305114746,10,350,1731
1.1584707498550415,4,242,1094
1.10318922996521,2,210,936
1.0286047458648682,8,1395,6619
1.0778483152389526,9,1450,7078
1.0800827741622925,3,255,1146
1.0557307004928589,8,1131,4972
1.5131494998931885,5,63,330
1.2260594367980957,4,175,303
1.2632484436035156,8,250,995
1.1035774946212769,11,648,2149
1.5983530282974243,21,306,1604
1.0158557891845703,9,925,2575
